,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
1272,Hungarian Grand Prix,11,2021,McLaren,INTERMEDIATE,NOR,2,76.385,Qualifying,26.6,32.8,75.4,1.0,6,15,2,1.0,2,1,4.381,70
1273,Hungarian Grand Prix,11,2021,McLaren,INTERMEDIATE,RIC,1,76.871,Qualifying,26.6,32.35,73.55,1.0,11,11,1,1.0,1,2,4.381,70
1274,Hungarian Grand Prix,11,2021,Mercedes,INTERMEDIATE,BOT,1,75.734,Qualifying,26.6,31.9,71.7,1.0,2,16,1,1.0,0,1,4.381,70
1275,Hungarian Grand Prix,11,2021,Red Bull Racing,INTERMEDIATE,PER,1,76.421,Qualifying,26.6,31.9,71.7,1.0,4,17,1,1.0,0,1,4.381,70
1276,Hungarian Grand Prix,11,2021,Williams,INTERMEDIATE,LAT,1,78.036,Qualifying,26.6,32.35,73.55,1.0,18,7,1,1.0,1,2,4.381,70
1277,Hungarian Grand Prix,11,2021,Williams,INTERMEDIATE,RUS,1,77.944,Qualifying,26.6,32.35,73.55,1.0,17,8,1,1.0,1,2,4.381,70
1278,Italian Grand Prix,14,2018,Haas F1 Team,MEDIUM,MAG,2,81.669,Qualifying,22.42291667,31.2625,62.66875,0.125,11,16,2,2.0,5,48,5.793,53
1279,Italian Grand Prix,14,2018,Haas F1 Team,SOFT,GRO,2,80.936,Qualifying,22.46333333,31.94333333,61.97,0.2,6,20,2,1.0,24,30,5.793,53
1280,Italian Grand Prix,14,2018,McLaren,SOFT,VAN,2,82.085,Qualifying,22.47857143,32.03928571,62.03571429,0.214285714,17,12,2,1.0,25,28,5.793,53
1281,Italian Grand Prix,14,2018,Racing Point,SUPERSOFT,OCO,1,81.099,Qualifying,22.22432432,30.26756757,64.87567568,0.162162162,8,6,1,6.0,2,37,5.793,53
1282,Italian Grand Prix,14,2018,Racing Point,SUPERSOFT,PER,1,81.888,Qualifying,22.24210526,30.38157895,64.86052632,0.157894737,14,7,1,3.0,2,38,5.793,53
1283,Italian Grand Prix,14,2018,Renault,SOFT,HUL,2,81.801,Qualifying,22.2775,30.5925,64.76,0.175,20,13,2,1.0,2,40,5.793,53
1284,Italian Grand Prix,14,2018,Renault,SUPERSOFT,SAI,1,81.041,Qualifying,22.23684211,30.38684211,64.87105263,0.157894737,7,8,1,6.0,2,38,5.793,53
1285,Italian Grand Prix,14,2018,Sauber,SOFT,LEC,1,81.889,Qualifying,22.22727273,30.06666667,64.7030303,0.181818182,15,11,1,3.0,2,33,5.793,53
1286,Italian Grand Prix,14,2018,Sauber,SUPERSOFT,ERI,2,82.048,Qualifying,22.29512195,30.67560976,64.67560976,0.170731707,18,15,2,1.0,2,41,5.793,53
1287,Italian Grand Prix,14,2018,Toro Rosso,SUPERSOFT,GAS,1,81.35,Qualifying,22.22727273,30.06666667,64.70909091,0.181818182,9,14,1,6.0,2,33,5.793,53
1288,Italian Grand Prix,14,2018,Toro Rosso,SUPERSOFT,HAR,1,81.934,Qualifying,21.6,29.5,66.8,1.0,16,19,1,1.0,0,1,5.793,53
1289,Italian Grand Prix,14,2018,Williams,SUPERSOFT,SIR,1,81.732,Qualifying,22.22222222,30.20833333,64.84444444,0.166666667,12,10,1,3.0,2,36,5.793,53
1290,Italian Grand Prix,14,2018,Williams,SUPERSOFT,STR,1,81.494,Qualifying,22.22058824,30.08235294,64.77941176,0.176470588,10,9,1,6.0,2,34,5.793,53
1291,Monaco Grand Prix,6,2018,Force India,HYPERSOFT,OCO,1,72.061,Qualifying,26.87272727,33.85909091,46.16818182,0.5,6,6,1,8.0,2,22,3.337,78
1292,Monaco Grand Prix,6,2018,Force India,HYPERSOFT,PER,1,72.154,Qualifying,26.845,33.885,46.2,0.55,9,12,1,6.0,2,20,3.337,78
1293,Monaco Grand Prix,6,2018,Haas F1 Team,ULTRASOFT,GRO,1,72.728,Qualifying,26.67857143,33.88571429,46.95714286,0.714285714,18,15,1,3.0,2,14,3.337,78
1294,Monaco Grand Prix,6,2018,Haas F1 Team,ULTRASOFT,MAG,1,73.393,Qualifying,26.75625,33.90625,46.5875,0.625,19,13,1,3.0,2,16,3.337,78
1295,Monaco Grand Prix,6,2018,McLaren,HYPERSOFT,ALO,1,72.11,Qualifying,26.8,33.87777778,46.37777778,0.611111111,7,20,1,8.0,2,18,3.337,78
1296,Monaco Grand Prix,6,2018,McLaren,ULTRASOFT,VAN,1,72.44,Qualifying,26.83684211,33.92105263,46.25789474,0.526315789,12,14,1,3.0,2,19,3.337,78
1297,Monaco Grand Prix,6,2018,Mercedes,HYPERSOFT,BOT,1,71.441,Qualifying,26.73125,33.8,46.65,0.6875,5,5,1,7.0,2,16,3.337,78
1298,Monaco Grand Prix,6,2018,Renault,HYPERSOFT,SAI,1,72.13,Qualifying,26.71333333,33.86666667,46.72,0.733333333,8,10,1,6.0,2,15,3.337,78
1299,Monaco Grand Prix,6,2018,Renault,ULTRASOFT,HUL,1,72.411,Qualifying,27.08979592,34.74081633,47.25306122,0.204081633,11,8,1,3.0,2,49,3.337,78
1300,Monaco Grand Prix,6,2018,Sauber,ULTRASOFT,ERI,1,73.265,Qualifying,26.75625,33.90625,46.5875,0.625,16,11,1,3.0,2,16,3.337,78
1301,Monaco Grand Prix,6,2018,Sauber,ULTRASOFT,LEC,1,72.714,Qualifying,26.63846154,33.87692308,47.16923077,0.769230769,14,18,1,3.0,2,13,3.337,78
1302,Monaco Grand Prix,6,2018,Toro Rosso,HYPERSOFT,GAS,1,72.221,Qualifying,27.09166667,34.14444444,46.14166667,0.277777778,10,7,1,8.0,2,36,3.337,78
1303,Monaco Grand Prix,6,2018,Toro Rosso,HYPERSOFT,HAR,1,73.179,Qualifying,26.59166667,33.89166667,47.45,0.833333333,15,19,1,3.0,2,12,3.337,78
1304,Monaco Grand Prix,6,2018,Williams,HYPERSOFT,SIR,1,72.521,Qualifying,26.3,33.93333333,49.35,1.0,13,16,1,3.0,2,6,3.337,78
1305,Monaco Grand Prix,6,2018,Williams,HYPERSOFT,SIR,2,72.521,Qualifying,27.09166667,33.93333333,44.64166667,0.333333333,13,16,2,8.0,8,12,3.337,78
1306,Monaco Grand Prix,6,2018,Williams,SUPERSOFT,STR,2,73.323,Qualifying,27.28,34.188,45.372,0.04,17,17,2,2.0,10,25,3.337,78
1307,Monaco Grand Prix,6,2018,Williams,ULTRASOFT,STR,1,73.323,Qualifying,26.4125,33.9,48.7375,1.0,17,17,1,3.0,2,8,3.337,78
1308,Monaco Grand Prix,6,2019,Alfa Romeo Racing,MEDIUM,GIO,2,71.976,Qualifying,22.871875,30.684375,53.696875,0.71875,18,19,2,1.0,45,32,3.337,78
1309,Monaco Grand Prix,6,2019,Alfa Romeo Racing,MEDIUM,RAI,2,71.993,Qualifying,22.88064516,30.67096774,53.69354839,0.677419355,14,17,2,1.0,47,31,3.337,78
1310,Monaco Grand Prix,6,2019,Alfa Romeo Racing,SOFT,GIO,1,71.976,Qualifying,22.81136364,33.19318182,52.04772727,0.909090909,18,19,1,1.0,1,44,3.337,78
1311,Monaco Grand Prix,6,2019,Alfa Romeo Racing,SOFT,RAI,1,71.993,Qualifying,22.8,33.09565217,52.12608696,0.913043478,14,17,1,1.0,1,46,3.337,78
1312,Monaco Grand Prix,6,2019,Ferrari,HARD,LEC,2,72.149,Qualifying,22.85714286,34.12857143,51.75714286,1.0,15,20,2,1.0,10,7,3.337,78
1313,Monaco Grand Prix,6,2019,Ferrari,MEDIUM,LEC,1,72.149,Qualifying,22.58888889,34.3,52.33333333,0.666666667,15,20,1,1.0,1,9,3.337,78
1314,Monaco Grand Prix,6,2019,Ferrari,SOFT,LEC,3,72.149,Qualifying,22.5,33.5,52.6,1.0,15,20,3,1.0,17,1,3.337,78
1315,Monaco Grand Prix,6,2019,Haas F1 Team,MEDIUM,GRO,2,71.837,Qualifying,22.925,30.65357143,53.62142857,0.678571429,13,10,2,1.0,51,28,3.337,78
1316,Monaco Grand Prix,6,2019,Haas F1 Team,MEDIUM,MAG,2,71.109,Qualifying,22.86666667,31.76363636,52.85606061,0.863636364,5,14,2,1.0,12,66,3.337,78
1317,Monaco Grand Prix,6,2019,Haas F1 Team,SOFT,GRO,1,71.837,Qualifying,22.798,32.924,52.276,0.92,13,10,1,1.0,1,50,3.337,78
1318,Monaco Grand Prix,6,2019,Haas F1 Team,SOFT,MAG,1,71.109,Qualifying,22.61818182,34.25454545,52.31818182,0.727272727,5,14,1,6.0,1,11,3.337,78
1319,Monaco Grand Prix,6,2019,McLaren,MEDIUM,NOR,1,71.724,Qualifying,22.8,33.04893617,52.14893617,0.914893617,12,11,1,1.0,1,47,3.337,78
1320,Monaco Grand Prix,6,2019,McLaren,MEDIUM,SAI,2,71.417,Qualifying,22.80416667,31.01666667,53.40208333,0.770833333,9,6,2,1.0,31,48,3.337,78
1321,Monaco Grand Prix,6,2019,McLaren,SOFT,NOR,2,71.724,Qualifying,22.90967742,30.66129032,53.64516129,0.709677419,12,11,2,1.0,48,31,3.337,78
1322,Monaco Grand Prix,6,2019,McLaren,SOFT,SAI,1,71.417,Qualifying,22.88333333,33.84666667,51.78666667,0.9,9,6,1,6.0,1,30,3.337,78
1323,Monaco Grand Prix,6,2019,Racing Point,HARD,PER,2,72.233,Qualifying,22.86515152,31.76515152,52.84242424,0.863636364,16,12,2,1.0,12,66,3.337,78
1324,Monaco Grand Prix,6,2019,Racing Point,HARD,STR,2,72.846,Qualifying,22.88108108,30.76756757,53.53783784,0.756756757,17,16,2,3.0,41,37,3.337,78
1325,Monaco Grand Prix,6,2019,Racing Point,MEDIUM,PER,1,72.233,Qualifying,22.64545455,34.25454545,52.17272727,0.727272727,16,12,1,1.0,1,11,3.337,78
1326,Monaco Grand Prix,6,2019,Racing Point,MEDIUM,STR,1,72.846,Qualifying,22.80769231,33.41282051,51.97692308,0.897435897,17,16,1,1.0,1,39,3.337,78
1327,Monaco Grand Prix,6,2019,Racing Point,MEDIUM,STR,2,72.846,Qualifying,22.5,31.9,53.1,1.0,17,16,2,1.0,40,1,3.337,78
1328,Monaco Grand Prix,6,2019,Renault,HARD,HUL,2,71.67,Qualifying,22.86323529,31.83529412,52.80882353,0.867647059,11,13,2,1.0,10,68,3.337,78
1329,Monaco Grand Prix,6,2019,Renault,MEDIUM,HUL,1,71.67,Qualifying,22.6,34.27777778,52.31111111,0.666666667,11,13,1,1.0,1,9,3.337,78
1330,Monaco Grand Prix,6,2019,Renault,MEDIUM,RIC,2,71.218,Qualifying,22.87761194,31.74477612,52.82537313,0.850746269,6,9,2,1.0,12,67,3.337,78
1331,Monaco Grand Prix,6,2019,Renault,SOFT,RIC,1,71.218,Qualifying,22.6,34.25454545,52.36363636,0.727272727,6,9,1,6.0,1,11,3.337,78
1332,Monaco Grand Prix,6,2019,Toro Rosso,MEDIUM,ALB,2,71.429,Qualifying,22.87894737,30.77105263,53.52105263,0.736842105,10,8,2,1.0,41,38,3.337,78
1333,Monaco Grand Prix,6,2019,Toro Rosso,MEDIUM,KVY,2,71.271,Qualifying,22.80869565,30.95869565,53.43478261,0.760869565,7,7,2,1.0,33,46,3.337,78
1334,Monaco Grand Prix,6,2019,Toro Rosso,SOFT,ALB,1,71.429,Qualifying,22.8075,33.38,52.07,0.925,10,8,1,6.0,1,40,3.337,78
1335,Monaco Grand Prix,6,2019,Toro Rosso,SOFT,KVY,1,71.271,Qualifying,22.88125,33.75,51.865625,0.90625,7,7,1,6.0,1,32,3.337,78
1336,Monaco Grand Prix,6,2019,Williams,HARD,KUB,2,73.751,Qualifying,22.87142857,31.375,53.03571429,0.803571429,20,18,2,1.0,22,56,3.337,78
1337,Monaco Grand Prix,6,2019,Williams,HARD,RUS,2,73.477,Qualifying,22.87462687,31.8119403,52.78059701,0.850746269,19,15,2,1.0,11,67,3.337,78
1338,Monaco Grand Prix,6,2019,Williams,MEDIUM,KUB,1,73.751,Qualifying,22.78571429,34.0952381,51.86666667,0.857142857,20,18,1,1.0,1,21,3.337,78
1339,Monaco Grand Prix,6,2019,Williams,MEDIUM,RUS,1,73.477,Qualifying,22.61,34.25,52.25,0.7,19,15,1,1.0,1,10,3.337,78
1340,Monaco Grand Prix,7,2022,Alfa Romeo,HARD,BOT,4,72.909,Qualifying,22.21,27.83,74.7,0.8,12,9,4,1.0,21,10,3.337,78
1341,Monaco Grand Prix,7,2022,Alfa Romeo,HARD,BOT,5,72.909,Qualifying,22.33529412,29.09117647,68.73529412,0.029411765,12,9,5,11.0,31,34,3.337,78
1342,Monaco Grand Prix,7,2022,Alfa Romeo,HARD,ZHO,3,75.606,Qualifying,22.19,27.86,74.6,0.9,20,16,3,1.0,20,10,3.337,78
1343,Monaco Grand Prix,7,2022,Alfa Romeo,INTERMEDIATE,BOT,3,72.909,Qualifying,21.46,28.58,83.6,0.2,12,9,3,,2,5,3.337,78
1344,Monaco Grand Prix,7,2022,Alfa Romeo,INTERMEDIATE,ZHO,2,75.606,Qualifying,21.46,28.58,83.6,0.2,20,16,2,,2,5,3.337,78
1345,Monaco Grand Prix,7,2022,Alfa Romeo,MEDIUM,ZHO,4,75.606,Qualifying,22.32058824,29.05,69.05882353,0.029411765,20,16,4,1.0,30,34,3.337,78
1346,Monaco Grand Prix,7,2022,Alfa Romeo,WET,BOT,3,72.909,Qualifying,21.86666667,27.47333333,78.86666667,0.933333333,12,9,3,1.0,1,15,3.337,78
1347,Monaco Grand Prix,7,2022,Alfa Romeo,WET,ZHO,2,75.606,Qualifying,21.85,27.47142857,78.85714286,0.857142857,20,16,2,1.0,1,14,3.337,78
1348,Monaco Grand Prix,7,2022,AlphaTauri,HARD,GAS,5,73.66,Qualifying,22.2375,28.0125,74.375,0.75,17,11,5,1.0,23,8,3.337,78
1349,Monaco Grand Prix,7,2022,AlphaTauri,HARD,GAS,6,73.66,Qualifying,22.33823529,29.10588235,68.76470588,0.029411765,17,11,6,9.0,31,34,3.337,78
1350,Monaco Grand Prix,7,2022,AlphaTauri,HARD,TSU,5,72.797,Qualifying,22.2125,27.9625,74.25,0.875,11,17,5,1.0,22,8,3.337,78
1351,Monaco Grand Prix,7,2022,AlphaTauri,INTERMEDIATE,GAS,4,73.66,Qualifying,21.845,27.57,79.05,0.85,17,11,4,,3,20,3.337,78
1352,Monaco Grand Prix,7,2022,AlphaTauri,INTERMEDIATE,TSU,4,72.797,Qualifying,21.93333333,27.38666667,78.13333333,0.933333333,11,17,4,1.0,7,15,3.337,78
1353,Monaco Grand Prix,7,2022,AlphaTauri,MEDIUM,TSU,6,72.797,Qualifying,22.32222222,28.99259259,69.92592593,0.037037037,11,17,6,1.0,30,27,3.337,78
1354,Monaco Grand Prix,7,2022,AlphaTauri,WET,TSU,3,72.797,Qualifying,21.41666667,28.66666667,83.66666667,0.166666667,11,17,3,1.0,1,6,3.337,78
1355,Monaco Grand Prix,7,2022,Alpine,HARD,ALO,4,72.247,Qualifying,22.2125,27.9625,74.5,0.875,7,7,4,,23,8,3.337,78
1356,Monaco Grand Prix,7,2022,Alpine,HARD,OCO,4,72.528,Qualifying,22.225,28.025,74.5,0.875,10,12,4,,23,8,3.337,78
1357,Monaco Grand Prix,7,2022,Alpine,MEDIUM,ALO,5,72.247,Qualifying,22.34117647,29.1,68.73529412,0.029411765,7,7,5,1.0,31,34,3.337,78
1358,Monaco Grand Prix,7,2022,Alpine,MEDIUM,OCO,5,72.528,Qualifying,22.33529412,29.09117647,68.73529412,0.029411765,10,12,5,1.0,31,34,3.337,78
1359,Monaco Grand Prix,7,2022,Alpine,WET,ALO,3,72.247,Qualifying,21.77619048,27.78095238,79.85714286,0.714285714,7,7,3,1.0,1,21,3.337,78
1360,Monaco Grand Prix,7,2022,Alpine,WET,ALO,4,72.247,Qualifying,22.1,27.3,76.0,1.0,7,7,4,1.0,22,1,3.337,78
1361,Monaco Grand Prix,7,2022,Alpine,WET,OCO,3,72.528,Qualifying,21.78095238,27.72857143,79.85714286,0.761904762,10,12,3,1.0,1,21,3.337,78
1362,Monaco Grand Prix,7,2022,Alpine,WET,OCO,4,72.528,Qualifying,22.2,27.3,75.0,1.0,10,12,4,1.0,22,1,3.337,78
1363,Monaco Grand Prix,7,2022,Aston Martin,HARD,STR,5,73.678,Qualifying,22.22,28.2,73.8,0.8,18,14,5,8.0,25,5,3.337,78
1364,Monaco Grand Prix,7,2022,Aston Martin,HARD,STR,6,73.678,Qualifying,22.32,29.06571429,68.88571429,0.028571429,18,14,6,5.0,30,35,3.337,78
1365,Monaco Grand Prix,7,2022,Aston Martin,HARD,VET,5,72.613,Qualifying,22.24285714,28.07142857,74.28571429,0.714285714,9,10,5,2.0,24,7,3.337,78
1366,Monaco Grand Prix,7,2022,Aston Martin,HARD,VET,6,72.613,Qualifying,22.33823529,29.10588235,68.76470588,0.029411765,9,10,6,9.0,31,34,3.337,78
1367,Monaco Grand Prix,7,2022,Aston Martin,INTERMEDIATE,STR,4,73.678,Qualifying,22.00769231,27.23076923,77.23076923,0.923076923,18,14,4,12.0,10,13,3.337,78
1368,Monaco Grand Prix,7,2022,Aston Martin,INTERMEDIATE,VET,4,72.613,Qualifying,21.96470588,27.35294118,77.82352941,0.941176471,9,10,4,21.0,7,17,3.337,78
1369,Monaco Grand Prix,7,2022,Aston Martin,WET,STR,4,73.678,Qualifying,21.74444444,28.16666667,80.44444444,0.666666667,18,14,4,1.0,3,9,3.337,78
1370,Monaco Grand Prix,7,2022,Aston Martin,WET,VET,3,72.613,Qualifying,21.41666667,28.66666667,83.66666667,0.166666667,9,10,3,1.0,1,6,3.337,78
1371,Monaco Grand Prix,7,2022,Haas F1 Team,HARD,MSC,5,73.081,Qualifying,22.15,27.5,75.25,0.875,15,19,5,1.0,18,8,3.337,78
1372,Monaco Grand Prix,7,2022,Haas F1 Team,INTERMEDIATE,MSC,4,73.081,Qualifying,21.83076923,27.59230769,79.38461538,0.846153846,15,19,4,1.0,5,13,3.337,78
1373,Monaco Grand Prix,7,2022,Haas F1 Team,WET,MAG,3,72.921,Qualifying,21.765,27.75,80.05,0.75,13,20,3,1.0,1,20,3.337,78
1374,Monaco Grand Prix,7,2022,McLaren,HARD,NOR,5,71.849,Qualifying,22.2125,27.9625,74.5,0.875,5,6,5,1.0,23,8,3.337,78
1375,Monaco Grand Prix,7,2022,McLaren,HARD,NOR,6,71.849,Qualifying,22.30952381,29.00952381,70.71428571,0.047619048,5,6,6,9.0,31,21,3.337,78
1376,Monaco Grand Prix,7,2022,McLaren,HARD,RIC,4,72.964,Qualifying,22.20909091,27.84545455,74.72727273,0.818181818,14,13,4,1.0,20,11,3.337,78
1377,Monaco Grand Prix,7,2022,McLaren,HARD,RIC,5,72.964,Qualifying,22.33823529,29.09705882,68.76470588,0.029411765,14,13,5,12.0,31,34,3.337,78
1378,Monaco Grand Prix,7,2022,McLaren,INTERMEDIATE,NOR,4,71.849,Qualifying,22.06,27.28,76.4,1.0,5,6,4,1.0,18,5,3.337,78
1379,Monaco Grand Prix,7,2022,McLaren,WET,NOR,3,71.849,Qualifying,21.70588235,27.89411765,80.70588235,0.705882353,5,6,3,1.0,1,17,3.337,78
1380,Monaco Grand Prix,7,2022,McLaren,WET,RIC,3,72.964,Qualifying,21.75263158,27.77894737,80.15789474,0.684210526,14,13,3,1.0,1,19,3.337,78
1381,Monaco Grand Prix,7,2022,Mercedes,HARD,HAM,5,72.56,Qualifying,22.2,27.9875,74.5,0.875,8,8,5,1.0,23,8,3.337,78
1382,Monaco Grand Prix,7,2022,Mercedes,HARD,RUS,4,72.112,Qualifying,22.2,27.88888889,74.66666667,0.888888889,6,5,4,,22,9,3.337,78
1383,Monaco Grand Prix,7,2022,Mercedes,INTERMEDIATE,HAM,4,72.56,Qualifying,22.04285714,27.15714286,76.42857143,1.0,8,8,4,1.0,16,7,3.337,78
1384,Monaco Grand Prix,7,2022,Mercedes,MEDIUM,HAM,6,72.56,Qualifying,22.33235294,29.09117647,68.76470588,0.029411765,8,8,6,1.0,31,34,3.337,78
1385,Monaco Grand Prix,7,2022,Mercedes,MEDIUM,RUS,5,72.112,Qualifying,22.33529412,29.09117647,68.97058824,0.029411765,6,5,5,1.0,31,34,3.337,78
1386,Monaco Grand Prix,7,2022,Mercedes,WET,HAM,3,72.56,Qualifying,21.68,28.0,81.13333333,0.666666667,8,8,3,1.0,1,15,3.337,78
1387,Monaco Grand Prix,7,2022,Mercedes,WET,RUS,3,72.112,Qualifying,21.77619048,27.78095238,79.85714286,0.714285714,6,5,3,1.0,1,21,3.337,78
1388,Monaco Grand Prix,7,2022,Williams,HARD,ALB,4,73.611,Qualifying,22.075,27.4,76.0,1.0,16,18,4,1.0,19,4,3.337,78
1389,Monaco Grand Prix,7,2022,Williams,HARD,LAT,5,74.403,Qualifying,22.19,27.86,74.8,0.9,19,15,5,1.0,20,10,3.337,78
1390,Monaco Grand Prix,7,2022,Williams,INTERMEDIATE,LAT,4,74.403,Qualifying,21.82941176,27.66470588,79.17647059,0.764705882,19,15,4,1.0,3,17,3.337,78
1391,Monaco Grand Prix,7,2022,Williams,MEDIUM,ALB,5,73.611,Qualifying,22.24285714,28.14285714,74.28571429,0.857142857,16,18,5,1.0,23,7,3.337,78
1392,Monaco Grand Prix,7,2022,Williams,MEDIUM,ALB,6,73.611,Qualifying,22.285,28.925,71.05,0.05,16,18,6,8.0,30,20,3.337,78
1393,Monaco Grand Prix,7,2022,Williams,MEDIUM,LAT,6,74.403,Qualifying,22.32352941,29.05294118,69.05882353,0.029411765,19,15,6,1.0,30,34,3.337,78
1394,Monaco Grand Prix,7,2022,Williams,WET,ALB,3,73.611,Qualifying,21.73888889,27.82222222,80.27777778,0.666666667,16,18,3,1.0,1,18,3.337,78
1395,Russian Grand Prix,15,2021,Alfa Romeo Racing,HARD,RAI,2,109.586,Qualifying,19.3625,21.5,61.81875,0.03125,13,8,2,1.0,16,32,5.848,53
1396,Russian Grand Prix,15,2021,Alfa Romeo Racing,INTERMEDIATE,GIO,3,111.023,Qualifying,17.6,19.35,72.15,1.0,17,16,3,1.0,51,2,5.848,53
1397,Russian Grand Prix,15,2021,Alfa Romeo Racing,INTERMEDIATE,RAI,3,109.586,Qualifying,18.08333333,20.03333333,68.31666667,1.0,13,8,3,1.0,48,6,5.848,53
1398,Russian Grand Prix,15,2021,Alfa Romeo Racing,MEDIUM,GIO,2,111.023,Qualifying,19.07142857,21.04285714,63.47857143,0.285714286,17,16,2,1.0,37,14,5.848,53
1399,Russian Grand Prix,15,2021,AlphaTauri,HARD,TSU,2,106.751,Qualifying,19.35294118,21.51470588,61.76176471,0.029411765,12,17,2,1.0,14,34,5.848,53
1400,Russian Grand Prix,15,2021,AlphaTauri,INTERMEDIATE,GAS,3,106.641,Qualifying,17.7,19.55,71.7,1.0,11,13,3,1.0,51,2,5.848,53
1401,Russian Grand Prix,15,2021,AlphaTauri,INTERMEDIATE,TSU,4,106.751,Qualifying,17.73333333,19.43333333,71.6,1.0,12,17,4,4.0,50,3,5.848,53
1402,Russian Grand Prix,15,2021,AlphaTauri,MEDIUM,GAS,2,106.641,Qualifying,19.13529412,21.11176471,63.26470588,0.235294118,11,13,2,1.0,34,17,5.848,53
1403,Russian Grand Prix,15,2021,AlphaTauri,SOFT,TSU,3,106.751,Qualifying,18.35,20.8,64.5,1.0,12,17,3,1.0,48,2,5.848,53
1404,Russian Grand Prix,15,2021,Alpine,HARD,OCO,2,105.865,Qualifying,19.27714286,21.40857143,62.15142857,0.114285714,9,14,2,1.0,16,35,5.848,53
1405,Russian Grand Prix,15,2021,Alpine,INTERMEDIATE,ALO,3,104.204,Qualifying,17.73333333,19.43333333,71.6,1.0,6,6,3,1.0,51,3,5.848,53
1406,Russian Grand Prix,15,2021,Alpine,INTERMEDIATE,OCO,3,105.865,Qualifying,17.7,19.55,71.7,1.0,9,14,3,1.0,51,2,5.848,53
1407,Russian Grand Prix,15,2021,Alpine,MEDIUM,ALO,2,104.204,Qualifying,19.11428571,21.1,63.26428571,0.285714286,6,6,2,1.0,37,14,5.848,53
1408,Russian Grand Prix,15,2021,Aston Martin,HARD,STR,2,104.956,Qualifying,19.34166667,21.51944444,61.77777778,0.055555556,7,11,2,1.0,13,36,5.848,53
1409,Russian Grand Prix,15,2021,Aston Martin,HARD,VET,2,106.573,Qualifying,19.21666667,21.2625,62.55833333,0.166666667,10,12,2,,27,24,5.848,53
1410,Russian Grand Prix,15,2021,Aston Martin,INTERMEDIATE,STR,3,104.956,Qualifying,17.98,19.86,69.32,1.0,7,11,3,1.0,49,5,5.848,53
1411,Russian Grand Prix,15,2021,Aston Martin,INTERMEDIATE,VET,3,106.573,Qualifying,17.85,19.6,71.2,1.0,10,12,3,1.0,51,2,5.848,53
1412,Russian Grand Prix,15,2021,Ferrari,INTERMEDIATE,LEC,3,108.47,Qualifying,17.6,19.5,71.0,1.0,19,15,3,1.0,52,1,5.848,53
1413,Russian Grand Prix,15,2021,Ferrari,MEDIUM,LEC,2,108.47,Qualifying,19.05,21.025,63.7875,0.3125,19,15,2,1.0,36,16,5.848,53
1414,Russian Grand Prix,15,2021,Haas F1 Team,HARD,MAZ,2,113.764,Qualifying,19.3625,21.509375,61.778125,0.03125,15,18,2,1.0,15,32,5.848,53
1415,Russian Grand Prix,15,2021,Haas F1 Team,INTERMEDIATE,MAZ,3,113.764,Qualifying,18.16,20.22,67.88,1.0,15,18,3,1.0,47,5,5.848,53
1416,Russian Grand Prix,15,2021,McLaren,HARD,NOR,2,101.993,Qualifying,19.17391304,21.20869565,62.86086957,0.217391304,1,7,2,,29,23,5.848,53
1417,Russian Grand Prix,15,2021,McLaren,INTERMEDIATE,NOR,3,101.993,Qualifying,17.6,19.35,72.15,1.0,1,7,3,6.0,52,2,5.848,53
1418,Russian Grand Prix,15,2021,Mercedes,INTERMEDIATE,BOT,3,104.71,Qualifying,18.1,20.1,68.08333333,1.0,16,5,3,1.0,48,6,5.848,53
1419,Russian Grand Prix,15,2021,Mercedes,MEDIUM,BOT,2,104.71,Qualifying,19.32105263,21.31578947,62.38421053,0.052631579,16,5,2,1.0,29,19,5.848,53
1420,Russian Grand Prix,15,2021,Williams,HARD,LAT,2,108.252,Qualifying,19.35294118,21.51764706,61.75294118,0.029411765,18,19,2,1.0,14,34,5.848,53
1421,Russian Grand Prix,15,2021,Williams,HARD,RUS,2,102.983,Qualifying,19.36176471,21.52352941,61.76176471,0.029411765,3,10,2,1.0,14,34,5.848,53
1422,Russian Grand Prix,15,2021,Williams,INTERMEDIATE,RUS,3,102.983,Qualifying,18.08333333,20.03333333,68.31666667,1.0,3,10,3,5.0,48,6,5.848,53
1423,Spanish Grand Prix,5,2018,Ferrari,SOFT,RAI,1,76.612,Qualifying,16.1125,33.41666667,52.125,0.875,4,17,1,6.0,2,24,4.655,66
1424,Spanish Grand Prix,5,2018,Force India,MEDIUM,OCO,2,78.696,Qualifying,15.8,30.05555556,53.62222222,0.888888889,13,16,2,1.0,30,9,4.655,66
1425,Spanish Grand Prix,5,2018,Force India,MEDIUM,PER,2,78.74,Qualifying,15.80714286,30.03571429,53.32142857,0.928571429,15,9,2,1.0,27,14,4.655,66
1426,Spanish Grand Prix,5,2018,Force India,SOFT,OCO,1,78.696,Qualifying,16.06071429,32.73571429,52.40357143,0.892857143,13,16,1,3.0,2,28,4.655,66
1427,Spanish Grand Prix,5,2018,Force India,SOFT,PER,1,78.74,Qualifying,16.1,33.144,52.28,0.88,15,9,1,3.0,2,25,4.655,66
