EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
Emilia Romagna Grand Prix,2,2021,McLaren,INTERMEDIATE,RIC,1,74.826,Qualifying,10.23333333,15.11481481,70.4,0.555555556,6,6,1,1,1,27,4.905,63
Emilia Romagna Grand Prix,2,2021,McLaren,MEDIUM,NOR,2,74.454,Qualifying,11.1,15.66,66.14,0,7,3,2,1,29,5,4.905,63
Emilia Romagna Grand Prix,2,2021,McLaren,MEDIUM,RIC,2,74.826,Qualifying,11.1,15.65,66.28333333,0,6,6,2,1,28,6,4.905,63
Emilia Romagna Grand Prix,2,2021,McLaren,SOFT,NOR,3,74.454,Qualifying,11.65333333,17.80666667,66.18,0.1,7,3,3,3,34,30,4.905,63
Emilia Romagna Grand Prix,2,2021,McLaren,SOFT,RIC,3,74.826,Qualifying,11.65666667,17.81666667,66.21333333,0.1,6,6,3,3,34,30,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,INTERMEDIATE,BOT,1,74.672,Qualifying,10.27857143,15.12857143,70.02857143,0.535714286,8,18,1,1,1,28,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,INTERMEDIATE,HAM,1,74.411,Qualifying,10.24642857,15.13214286,70.36071429,0.571428571,1,2,1,1,1,28,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,MEDIUM,BOT,2,74.672,Qualifying,11.1,15.66666667,66.16666667,0,8,18,2,4,29,3,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,MEDIUM,HAM,2,74.411,Qualifying,11.1,15.56666667,65.63333333,0,1,2,2,5,29,3,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,MEDIUM,HAM,3,74.411,Qualifying,11.2,15.9,67.1,0,1,2,3,,32,1,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,MEDIUM,HAM,4,74.411,Qualifying,11.2,18,71.4,0,1,2,4,1,33,1,4.905,63
Emilia Romagna Grand Prix,2,2021,Mercedes,MEDIUM,HAM,5,74.411,Qualifying,11.65333333,17.80666667,66.2,0.1,1,2,5,2,34,30,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,INTERMEDIATE,PER,1,74.446,Qualifying,10.26071429,15.10714286,70.22857143,0.535714286,2,11,1,1,1,28,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,INTERMEDIATE,VER,1,74.498,Qualifying,10.21111111,15.12592593,70.42592593,0.592592593,3,1,1,1,1,27,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,MEDIUM,PER,2,74.446,Qualifying,11.1,15.68,66.18,0,2,11,2,1,29,5,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,MEDIUM,VER,2,74.498,Qualifying,11.1,15.55,66.23333333,0,3,1,2,1,28,6,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,MEDIUM,VER,3,74.498,Qualifying,11.64666667,17.80333333,66.27,0.1,3,1,3,6,34,30,4.905,63
Emilia Romagna Grand Prix,2,2021,Red Bull Racing,SOFT,PER,3,74.446,Qualifying,11.66,17.82666667,66.11,0.1,2,11,3,3,34,30,4.905,63
Emilia Romagna Grand Prix,2,2021,Williams,INTERMEDIATE,LAT,1,75.593,Qualifying,9.6,17.3,75.4,1,14,20,1,1,0,1,4.905,63
Emilia Romagna Grand Prix,2,2021,Williams,INTERMEDIATE,RUS,1,75.261,Qualifying,10.21538462,15.11153846,70.29230769,0.576923077,12,19,1,1,1,26,4.905,63
Emilia Romagna Grand Prix,2,2021,Williams,MEDIUM,RUS,2,75.261,Qualifying,11.1,15.56,66.16,0,12,19,2,1,27,5,4.905,63
Emilia Romagna Grand Prix,4,2022,Alfa Romeo,INTERMEDIATE,BOT,1,80.192,Qualifying,13.19444444,17.06666667,77.11111111,0,7,5,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Alfa Romeo,INTERMEDIATE,ZHO,2,79.73,Qualifying,13.21111111,17.02222222,77.22222222,0,0,15,2,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Alfa Romeo,MEDIUM,BOT,2,80.192,Qualifying,13.53555556,16.49555556,81,0,7,5,2,1,19,45,4.905,63
Emilia Romagna Grand Prix,4,2022,Alfa Romeo,MEDIUM,ZHO,3,79.73,Qualifying,13.52954545,16.50909091,81.02272727,0,0,15,3,1,19,44,4.905,63
Emilia Romagna Grand Prix,4,2022,AlphaTauri,INTERMEDIATE,GAS,1,80.732,Qualifying,13.2,17.1,76.94117647,0,17,12,1,1,1,17,4.905,63
Emilia Romagna Grand Prix,4,2022,AlphaTauri,INTERMEDIATE,TSU,1,80.474,Qualifying,13.2,17.05,77.11111111,0,12,7,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,AlphaTauri,MEDIUM,GAS,2,80.732,Qualifying,13.52666667,16.48888889,81,0,17,12,2,1,18,45,4.905,63
Emilia Romagna Grand Prix,4,2022,AlphaTauri,MEDIUM,TSU,2,80.474,Qualifying,13.54,16.48888889,80.95555556,0,12,7,2,1,19,45,4.905,63
Emilia Romagna Grand Prix,4,2022,Alpine,INTERMEDIATE,ALO,1,79.595,Qualifying,13.06666667,17.61666667,78,0,9,19,1,1,1,6,4.905,63
Emilia Romagna Grand Prix,4,2022,Alpine,INTERMEDIATE,OCO,1,82.338,Qualifying,13.20555556,17.05,77.11111111,0,16,14,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Alpine,MEDIUM,OCO,2,82.338,Qualifying,13.52954545,16.48863636,81.02272727,0,16,14,2,1,19,44,4.905,63
Emilia Romagna Grand Prix,4,2022,Aston Martin,INTERMEDIATE,STR,1,80.342,Qualifying,13.2,17.05,77.11111111,0,15,10,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Aston Martin,INTERMEDIATE,VET,1,79.957,Qualifying,13.19411765,17.1,76.94117647,0,13,8,1,1,1,17,4.905,63
Emilia Romagna Grand Prix,4,2022,Aston Martin,MEDIUM,STR,2,80.342,Qualifying,13.52954545,16.48863636,81.02272727,0,15,10,2,3,19,44,4.905,63
Emilia Romagna Grand Prix,4,2022,Aston Martin,MEDIUM,VET,2,79.957,Qualifying,13.5326087,16.47826087,80.93478261,0,13,8,2,3,18,46,4.905,63
Emilia Romagna Grand Prix,4,2022,Ferrari,INTERMEDIATE,LEC,1,78.796,Qualifying,13.21052632,17.02105263,77.26315789,0,2,6,1,1,1,19,4.905,63
Emilia Romagna Grand Prix,4,2022,Ferrari,INTERMEDIATE,SAI,1,78.99,Qualifying,12.9,17.9,79,0,4,20,1,1,0,1,4.905,63
Emilia Romagna Grand Prix,4,2022,Ferrari,MEDIUM,LEC,2,78.796,Qualifying,13.36666667,16.41333333,81.13333333,0,2,6,2,1,20,30,4.905,63
Emilia Romagna Grand Prix,4,2022,Ferrari,SOFT,LEC,3,78.796,Qualifying,13.675,16.95,81.25,0,2,6,3,1,50,4,4.905,63
Emilia Romagna Grand Prix,4,2022,Ferrari,SOFT,LEC,4,78.796,Qualifying,14.02,16.58,80.2,0,2,6,4,1,54,10,4.905,63
Emilia Romagna Grand Prix,4,2022,Haas F1 Team,INTERMEDIATE,MAG,1,79.902,Qualifying,13.19444444,17.06666667,77.11111111,0,8,9,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Haas F1 Team,INTERMEDIATE,MSC,1,80.422,Qualifying,13.21111111,17.02222222,77.22222222,0,10,17,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Haas F1 Team,MEDIUM,MAG,2,79.902,Qualifying,13.54222222,16.48666667,80.97777778,0,8,9,2,3,19,45,4.905,63
Emilia Romagna Grand Prix,4,2022,Haas F1 Team,MEDIUM,MSC,2,80.422,Qualifying,13.40882353,16.47941176,81.23529412,0,10,17,2,3,19,34,4.905,63
Emilia Romagna Grand Prix,4,2022,Haas F1 Team,SOFT,MSC,3,80.422,Qualifying,14,16.59,80.3,0,10,17,3,1,53,10,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,HARD,RIC,4,79.98,Qualifying,13.65,16.6625,80.96875,0,6,18,4,1,31,32,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,INTERMEDIATE,NOR,1,79.294,Qualifying,13.21578947,17.01578947,77.26315789,0,5,3,1,1,1,19,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,INTERMEDIATE,RIC,1,79.98,Qualifying,13.05,17.85,79,0,6,18,1,1,1,2,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,INTERMEDIATE,RIC,2,79.98,Qualifying,13.21428571,17.02142857,76.64285714,0,6,18,2,3,3,14,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,MEDIUM,NOR,2,79.294,Qualifying,13.53636364,16.51363636,80.97727273,0,5,3,2,1,20,44,4.905,63
Emilia Romagna Grand Prix,4,2022,McLaren,MEDIUM,RIC,3,79.98,Qualifying,13.27142857,16.07857143,80.71428571,0,6,18,3,1,17,14,4.905,63
Emilia Romagna Grand Prix,4,2022,Mercedes,INTERMEDIATE,HAM,1,80.47,Qualifying,13.2,17.05,77.11111111,0,14,13,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Mercedes,INTERMEDIATE,RUS,1,80.383,Qualifying,13.19444444,17.06666667,77.11111111,0,11,4,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Mercedes,MEDIUM,HAM,2,80.47,Qualifying,13.53181818,16.49545455,81.02272727,0,14,13,2,1,19,44,4.905,63
Emilia Romagna Grand Prix,4,2022,Mercedes,MEDIUM,RUS,2,80.383,Qualifying,13.54,16.49555556,80.95555556,0,11,4,2,1,19,45,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,INTERMEDIATE,PER,1,79.296,Qualifying,13.20555556,17.06666667,77.11111111,0,3,2,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,INTERMEDIATE,VER,1,78.793,Qualifying,13.21052632,17.02105263,77.26315789,0,1,1,1,1,1,19,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,MEDIUM,PER,2,79.296,Qualifying,13.375,16.421875,81.125,0,3,2,2,1,19,32,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,MEDIUM,VER,2,78.793,Qualifying,13.375,16.440625,81.15625,0,1,1,2,1,20,32,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,SOFT,PER,3,79.296,Qualifying,13.90769231,16.68461538,80.46153846,0,3,2,3,1,51,13,4.905,63
Emilia Romagna Grand Prix,4,2022,Red Bull Racing,SOFT,VER,3,78.793,Qualifying,13.91666667,16.65833333,80.58333333,0,1,1,3,1,52,12,4.905,63
Emilia Romagna Grand Prix,4,2022,Williams,INTERMEDIATE,ALB,1,123.171,Qualifying,13.20588235,17.08235294,77.05882353,0,18,11,1,1,1,17,4.905,63
Emilia Romagna Grand Prix,4,2022,Williams,INTERMEDIATE,LAT,1,81.971,Qualifying,13.21666667,17.02777778,77.22222222,0,19,16,1,1,1,18,4.905,63
Emilia Romagna Grand Prix,4,2022,Williams,MEDIUM,ALB,2,123.171,Qualifying,13.52444444,16.48444444,81,0,18,11,2,1,18,45,4.905,63
Emilia Romagna Grand Prix,4,2022,Williams,MEDIUM,LAT,2,81.971,Qualifying,13.53409091,16.50681818,81,0,19,16,2,1,19,44,4.905,63
Emilia Romagna Grand Prix,13,2020,Alfa Romeo Racing,MEDIUM,GIO,2,76.208,Qualifying,18.26415094,22.80377358,70.71132075,0,20,10,2,1,11,53,4.905,63
Emilia Romagna Grand Prix,13,2020,Alfa Romeo Racing,MEDIUM,RAI,1,75.758,Qualifying,18.2125,23.20625,70.61875,0,18,9,1,1,1,48,4.905,63
Emilia Romagna Grand Prix,13,2020,Alfa Romeo Racing,SOFT,GIO,1,76.208,Qualifying,18.09,23.99,70.52,0,20,10,1,1,1,10,4.905,63
Emilia Romagna Grand Prix,13,2020,Alfa Romeo Racing,SOFT,RAI,2,75.758,Qualifying,18.29333333,22.31333333,70.92,0,18,9,2,1,49,15,4.905,63
Emilia Romagna Grand Prix,13,2020,AlphaTauri,HARD,KVY,2,74.696,Qualifying,18.24324324,22.88108108,70.75405405,0,8,4,2,1,15,37,4.905,63
Emilia Romagna Grand Prix,13,2020,AlphaTauri,SOFT,GAS,1,74.502,Qualifying,18.075,24.0875,70.65,0,4,20,1,4,1,8,4.905,63
Emilia Romagna Grand Prix,13,2020,AlphaTauri,SOFT,KVY,1,74.696,Qualifying,18.16428571,23.90714286,70.35714286,0,8,4,1,6,1,14,4.905,63
Emilia Romagna Grand Prix,13,2020,AlphaTauri,SOFT,KVY,3,74.696,Qualifying,18.275,22.275,70.90833333,0,8,4,3,4,52,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Ferrari,HARD,LEC,2,74.616,Qualifying,18.254,22.752,70.782,0,7,5,2,1,14,50,4.905,63
Emilia Romagna Grand Prix,13,2020,Ferrari,HARD,VET,2,75.274,Qualifying,18.24166667,22.66666667,70.975,0,14,12,2,1,40,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Ferrari,MEDIUM,VET,1,75.274,Qualifying,18.21025641,23.32307692,70.56153846,0,14,12,1,1,1,39,4.905,63
Emilia Romagna Grand Prix,13,2020,Ferrari,SOFT,LEC,1,74.616,Qualifying,18.13846154,23.93846154,70.41538462,0,7,5,1,5,1,13,4.905,63
Emilia Romagna Grand Prix,13,2020,Ferrari,SOFT,VET,3,75.274,Qualifying,18.28333333,22.26666667,70.9,0,14,12,3,1,52,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Haas F1 Team,HARD,GRO,2,75.918,Qualifying,18.25365854,22.99268293,70.63170732,0,16,14,2,1,10,41,4.905,63
Emilia Romagna Grand Prix,13,2020,Haas F1 Team,HARD,MAG,2,75.939,Qualifying,18.225,22.87,70.88,0,17,18,2,1,28,20,4.905,63
Emilia Romagna Grand Prix,13,2020,Haas F1 Team,MEDIUM,GRO,1,75.918,Qualifying,18.07777778,24.01111111,70.54444444,0,16,14,1,1,1,9,4.905,63
Emilia Romagna Grand Prix,13,2020,Haas F1 Team,MEDIUM,MAG,1,75.939,Qualifying,18.21481481,23.44074074,70.45185185,0,17,18,1,1,1,27,4.905,63
Emilia Romagna Grand Prix,13,2020,Haas F1 Team,SOFT,GRO,3,75.918,Qualifying,18.29230769,22.28461538,70.91538462,0,16,14,3,1,51,13,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,MEDIUM,NOR,2,74.814,Qualifying,18.2525,22.88,70.7325,0,9,8,2,1,14,40,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,MEDIUM,SAI,2,74.911,Qualifying,18.23235294,22.85,70.78529412,0,10,7,2,1,18,34,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,SOFT,NOR,1,74.814,Qualifying,18.13846154,23.93846154,70.41538462,0,9,8,1,4,1,13,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,SOFT,NOR,3,74.814,Qualifying,18.28,22.24,70.9,0,9,8,3,4,54,10,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,SOFT,SAI,1,74.911,Qualifying,18.21176471,23.80588235,70.27058824,0,10,7,1,4,1,17,4.905,63
Emilia Romagna Grand Prix,13,2020,McLaren,SOFT,SAI,3,74.911,Qualifying,18.28333333,22.275,70.89166667,0,10,7,3,3,52,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,HARD,BOT,2,73.609,Qualifying,18.21875,22.834375,70.828125,0,1,2,2,1,20,32,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,HARD,HAM,2,73.706,Qualifying,18.24090909,22.80454545,70.93636364,0,2,1,2,1,31,22,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,MEDIUM,BOT,1,73.609,Qualifying,18.22105263,23.77894737,70.37368421,0,1,2,1,4,1,19,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,MEDIUM,HAM,1,73.706,Qualifying,18.21333333,23.45333333,70.44,0,2,1,1,4,1,30,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,SOFT,BOT,3,73.609,Qualifying,18.275,22.28333333,70.91666667,0,1,2,3,4,52,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Mercedes,SOFT,HAM,3,73.706,Qualifying,18.27272727,22.25454545,70.9,0,2,1,3,4,53,11,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,HARD,PER,2,75.061,Qualifying,18.24166667,22.8375,70.8625,0,11,6,2,1,28,24,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,HARD,STR,2,75.494,Qualifying,18.21428571,23.38214286,70.45357143,0,15,13,2,1,2,28,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,MEDIUM,PER,1,75.061,Qualifying,18.1962963,23.46666667,70.45925926,0,11,6,1,1,1,27,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,MEDIUM,STR,1,75.494,Qualifying,17.9,24.3,71,0,15,13,1,1,1,1,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,MEDIUM,STR,3,75.494,Qualifying,18.24782609,22.7826087,70.93043478,0,15,13,3,2,30,23,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,SOFT,PER,3,75.061,Qualifying,18.275,22.28333333,70.91666667,0,11,6,3,1,52,12,4.905,63
Emilia Romagna Grand Prix,13,2020,Racing Point,SOFT,STR,4,75.494,Qualifying,18.27272727,22.24545455,70.90909091,0,15,13,4,1,53,11,4.905,63
Emilia Romagna Grand Prix,13,2020,Red Bull Racing,HARD,ALB,2,74.572,Qualifying,18.25333333,22.79111111,70.78,0,6,15,2,1,15,45,4.905,63
Emilia Romagna Grand Prix,13,2020,Red Bull Racing,HARD,VER,2,74.176,Qualifying,18.221875,22.85625,70.825,0,3,17,2,1,19,32,4.905,63
Emilia Romagna Grand Prix,13,2020,Red Bull Racing,MEDIUM,VER,1,74.176,Qualifying,18.21111111,23.81666667,70.36666667,0,3,17,1,4,1,18,4.905,63
Emilia Romagna Grand Prix,13,2020,Red Bull Racing,SOFT,ALB,1,74.572,Qualifying,18.16428571,23.90714286,70.35714286,0,6,15,1,4,1,14,4.905,63
Emilia Romagna Grand Prix,13,2020,Red Bull Racing,SOFT,ALB,3,74.572,Qualifying,18.25,22.05,70.825,0,6,15,3,3,60,4,4.905,63
Emilia Romagna Grand Prix,13,2020,Renault,HARD,OCO,2,75.201,Qualifying,18.25,22.99285714,70.52142857,0,12,19,2,1,14,14,4.905,63
Emilia Romagna Grand Prix,13,2020,Renault,HARD,RIC,2,74.52,Qualifying,18.25306122,22.73469388,70.79183673,0,5,3,2,1,15,49,4.905,63
Emilia Romagna Grand Prix,13,2020,Renault,MEDIUM,OCO,1,75.201,Qualifying,18.14615385,23.93846154,70.36153846,0,12,19,1,1,1,13,4.905,63
Emilia Romagna Grand Prix,13,2020,Renault,SOFT,RIC,1,74.52,Qualifying,18.17142857,23.94285714,70.34285714,0,5,3,1,4,1,14,4.905,63
Emilia Romagna Grand Prix,13,2020,Williams,HARD,LAT,2,75.987,Qualifying,18.24827586,22.53793103,70.96896552,0,19,11,2,1,35,29,4.905,63
Emilia Romagna Grand Prix,13,2020,Williams,HARD,RUS,2,75.323,Qualifying,18.2575,22.9425,70.6625,0,13,16,2,,12,40,4.905,63
Emilia Romagna Grand Prix,13,2020,Williams,MEDIUM,LAT,1,75.987,Qualifying,18.22352941,23.37941176,70.43529412,0,19,11,1,1,1,34,4.905,63
Emilia Romagna Grand Prix,13,2020,Williams,MEDIUM,RUS,1,75.323,Qualifying,18.1,23.96363636,70.49090909,0,13,16,1,1,1,11,4.905,63
French Grand Prix,7,2021,Alfa Romeo Racing,HARD,GIO,1,91.813,Qualifying,26.40714286,37.65714286,53.48214286,0,13,15,1,1,1,28,5.842,53
French Grand Prix,7,2021,Alfa Romeo Racing,HARD,RAI,1,93.354,Qualifying,26.21818182,37.35454545,54.35757576,0,17,17,1,1,1,33,5.842,53
French Grand Prix,7,2021,Alfa Romeo Racing,MEDIUM,GIO,2,91.813,Qualifying,24.65,34.34583333,63.36666667,0,13,15,2,1,29,24,5.842,53
French Grand Prix,7,2021,Alfa Romeo Racing,MEDIUM,RAI,2,93.354,Qualifying,24.51578947,34.01052632,64.44736842,0,17,17,2,1,34,19,5.842,53
French Grand Prix,7,2021,AlphaTauri,HARD,GAS,2,90.868,Qualifying,25.11944444,35.21666667,60.43333333,0,6,7,2,1,18,36,5.842,53
French Grand Prix,7,2021,AlphaTauri,HARD,TSU,3,,,25.25135135,35.45405405,59.69459459,0,0,13,3,1,16,37,5.842,53
French Grand Prix,7,2021,AlphaTauri,MEDIUM,GAS,1,90.868,Qualifying,26.51764706,37.91764706,53.45882353,0,6,7,1,6,1,17,5.842,53
French Grand Prix,7,2021,AlphaTauri,MEDIUM,TSU,2,,,26.44666667,37.86,53.85333333,0,0,13,2,1,1,15,5.842,53
French Grand Prix,7,2021,Alpine,HARD,ALO,2,91.34,Qualifying,25.06857143,35.12857143,60.74571429,0,9,8,2,1,19,35,5.842,53
French Grand Prix,7,2021,Alpine,HARD,OCO,1,91.736,Qualifying,26.40714286,37.65,53.53214286,0,11,14,1,1,1,28,5.842,53
French Grand Prix,7,2021,Alpine,MEDIUM,ALO,1,91.34,Qualifying,26.54444444,37.97222222,53.29444444,0,9,8,1,4,1,18,5.842,53
French Grand Prix,7,2021,Alpine,MEDIUM,OCO,2,91.736,Qualifying,24.65,34.35,63.35,0,11,14,2,4,29,24,5.842,53
French Grand Prix,7,2021,Aston Martin,HARD,STR,1,92.122,Qualifying,26.19705882,37.35,54.42058824,0,19,10,1,1,1,34,5.842,53
French Grand Prix,7,2021,Aston Martin,HARD,VET,1,91.767,Qualifying,26.1027027,37.12702703,54.97297297,0,12,9,1,1,1,37,5.842,53
French Grand Prix,7,2021,Aston Martin,MEDIUM,STR,2,92.122,Qualifying,24.47894737,33.98421053,64.71052632,0,19,10,2,1,35,19,5.842,53
French Grand Prix,7,2021,Aston Martin,MEDIUM,VET,2,91.767,Qualifying,24.375,33.85,65.41875,0,12,9,2,4,38,16,5.842,53
French Grand Prix,7,2021,Ferrari,HARD,LEC,2,90.987,Qualifying,25.8625,36.5625,55.83333333,0,7,16,2,1,15,24,5.842,53
French Grand Prix,7,2021,Ferrari,HARD,SAI,2,90.84,Qualifying,25.12222222,35.21666667,60.44722222,0,5,11,2,1,18,36,5.842,53
French Grand Prix,7,2021,Ferrari,MEDIUM,LEC,1,90.987,Qualifying,26.37857143,37.72857143,54.24285714,0,7,16,1,4,1,14,5.842,53
French Grand Prix,7,2021,Ferrari,MEDIUM,LEC,3,90.987,Qualifying,24.34285714,33.75714286,65.64285714,0,7,16,3,4,39,14,5.842,53
French Grand Prix,7,2021,Ferrari,MEDIUM,SAI,1,90.84,Qualifying,26.51764706,37.91764706,53.45882353,0,5,11,1,4,1,17,5.842,53
French Grand Prix,7,2021,Haas F1 Team,HARD,MAZ,1,93.554,Qualifying,26.27741935,37.52258065,54.03225806,0,18,20,1,1,1,31,5.842,53
French Grand Prix,7,2021,Haas F1 Team,HARD,MSC,2,92.942,Qualifying,25.21351351,35.39189189,59.88918919,0,15,19,2,1,16,37,5.842,53
French Grand Prix,7,2021,Haas F1 Team,MEDIUM,MAZ,2,93.554,Qualifying,24.53809524,34.07619048,64.17619048,0,18,20,2,1,32,21,5.842,53
French Grand Prix,7,2021,Haas F1 Team,MEDIUM,MSC,1,92.942,Qualifying,26.46666667,37.89333333,53.76,0,15,19,1,1,1,15,5.842,53
French Grand Prix,7,2021,McLaren,HARD,NOR,2,91.252,Qualifying,24.77586207,34.50689655,62.56551724,0,8,5,2,1,25,29,5.842,53
French Grand Prix,7,2021,McLaren,HARD,RIC,2,91.382,Qualifying,25.17027027,35.30540541,60.10540541,0,10,6,2,1,17,37,5.842,53
French Grand Prix,7,2021,McLaren,MEDIUM,NOR,1,91.252,Qualifying,26.54166667,37.99583333,52.875,0,8,5,1,6,1,24,5.842,53
French Grand Prix,7,2021,McLaren,MEDIUM,RIC,1,91.382,Qualifying,26.4875,37.89375,53.7625,0,10,6,1,6,1,16,5.842,53
French Grand Prix,7,2021,Mercedes,HARD,BOT,2,90.376,Qualifying,25.16388889,35.29166667,60.13333333,0,3,4,2,1,18,36,5.842,53
French Grand Prix,7,2021,Mercedes,HARD,HAM,2,90.248,Qualifying,25.05588235,35.11176471,60.72647059,0,2,2,2,1,20,34,5.842,53
French Grand Prix,7,2021,Mercedes,MEDIUM,BOT,1,90.376,Qualifying,26.51764706,37.91764706,53.45294118,0,3,4,1,4,1,17,5.842,53
French Grand Prix,7,2021,Mercedes,MEDIUM,HAM,1,90.248,Qualifying,26.56315789,37.92105263,53.12631579,0,2,2,1,4,1,19,5.842,53
French Grand Prix,7,2021,Red Bull Racing,HARD,PER,2,90.445,Qualifying,24.81034483,34.60344828,62.36896552,0,4,3,2,1,25,29,5.842,53
French Grand Prix,7,2021,Red Bull Racing,HARD,VER,2,89.99,Qualifying,25.93571429,36.85714286,55.01428571,0,1,1,2,1,19,14,5.842,53
French Grand Prix,7,2021,Red Bull Racing,MEDIUM,PER,1,90.445,Qualifying,26.55,38.00833333,52.725,0,4,3,1,4,1,24,5.842,53
French Grand Prix,7,2021,Red Bull Racing,MEDIUM,VER,1,89.99,Qualifying,26.54444444,37.92222222,53.28333333,0,1,1,1,4,1,18,5.842,53
French Grand Prix,7,2021,Red Bull Racing,MEDIUM,VER,3,89.99,Qualifying,24.54761905,34.08095238,64.04285714,0,1,1,3,4,33,21,5.842,53
French Grand Prix,7,2021,Williams,HARD,LAT,2,93.062,Qualifying,25.07647059,35.13823529,60.7,0,16,18,2,,19,34,5.842,53
French Grand Prix,7,2021,Williams,HARD,RUS,2,92.065,Qualifying,25.13428571,35.26,60.33142857,0,14,12,2,1,18,35,5.842,53
French Grand Prix,7,2021,Williams,MEDIUM,LAT,1,93.062,Qualifying,26.53888889,37.98333333,53.21666667,0,16,18,1,1,1,18,5.842,53
French Grand Prix,7,2021,Williams,MEDIUM,RUS,1,92.065,Qualifying,26.51764706,37.96470588,53.41176471,0,14,12,1,1,1,17,5.842,53
French Grand Prix,8,2018,Ferrari,SOFT,VET,2,90.4,Qualifying,24.76923077,42.97948718,47.81282051,0,3,5,2,1,2,39,5.842,53
French Grand Prix,8,2018,Ferrari,SUPERSOFT,RAI,2,90.772,Qualifying,24.22105263,39.32631579,49.82631579,0,6,3,2,1,35,19,5.842,53
French Grand Prix,8,2018,Ferrari,ULTRASOFT,RAI,1,90.772,Qualifying,24.8030303,43.62121212,48.03333333,0,6,3,1,6,2,33,5.842,53
French Grand Prix,8,2018,Ferrari,ULTRASOFT,VET,3,90.4,Qualifying,24.09230769,38.91538462,51.02307692,0,3,5,3,4,41,13,5.842,53
French Grand Prix,8,2018,Force India,SOFT,PER,1,92.454,Qualifying,24.88888889,44.08148148,48.11481481,0,13,18,1,3,2,27,5.842,53
French Grand Prix,8,2018,Force India,ULTRASOFT,OCO,1,92.075,Qualifying,24.2,41.4,51.3,0,11,19,1,1,0,1,5.842,53
French Grand Prix,8,2018,Haas F1 Team,SOFT,GRO,2,91.472,Qualifying,24.4,40.1,46.425,0,10,11,2,1,35,4,5.842,53
French Grand Prix,8,2018,Haas F1 Team,SOFT,MAG,2,91.51,Qualifying,24.264,39.728,49.248,0,9,6,2,1,29,25,5.842,53
